,brand,model,processor_brand,processor_name,processor_gnrtn,ram_gb,ram_type,ssd,hdd,os,os_bit,graphic_card_gb,weight,display_size,warranty,Touchscreen,msoffice,star_rating,ratings,latest_price
627,acer,Predator,Intel,Core i7,11.0,16,DDR4,512,1025,Windows,64,4,Casual,15.6,1,No,No,4.5,214,1130.3
628,acer,Predator,Intel,Core i7,11.0,16,DDR4,512,1025,Windows,32,6,Casual,15.6,1,No,No,4.5,342,1458.49
629,acer,Predator,Intel,Core i9,11.0,32,DDR4,1024,0,Windows,64,8,Casual,15.6,1,No,No,0.0,0,2066.25
630,acer,Predator,Intel,Core i9,11.0,16,DDR4,1024,0,Windows,64,6,Casual,15.6,1,No,No,0.0,0,1701.59
631,MSI,Creator,Intel,Core i9,11.0,16,DDR4,1024,0,Windows,64,6,Casual,16.0,0,No,No,0.0,0,2345.81
632,ASUS,ROG,Intel,Core i9,12.0,16,DDR5,1024,0,Windows,64,6,Casual,15.12,0,No,No,0.0,0,3646.41
633,ASUS,Missing,Intel,Core i9,10.0,16,DDR4,1024,0,Windows,64,6,Casual,15.12,1,Yes,No,4.8,8,3281.76
634,ASUS,ASUS,Intel,Core i9,11.0,16,DDR4,1024,0,Windows,64,6,Gaming,15.6,1,No,No,0.0,0,1701.59
635,Lenovo,Missing,Intel,Core i9,10.0,16,DDR4,1024,0,Windows,32,8,Casual,15.6,0,No,No,0.0,0,3233.23
636,ASUS,Zephyrus,Intel,Core i9,11.0,16,DDR4,3072,0,Windows,32,6,Casual,15.12,1,No,No,5.0,1,5372.43
637,Smartron,t.book,Intel,Core m3,7.0,4,DDR3,128,0,Windows,64,0,Casual,12.2,0,Yes,No,3.5,25,522.55
638,MSI,Katana,Intel,Core i5,8.0,8,LPDDR4,0,512,DOS,32,4,Casual,15.12,0,No,No,4.5,218,1057.37
639,acer,Aspire,AMD,Dual Core,3.9,4,DDR4,256,0,Windows,64,0,Casual,15.12,1,No,No,0.0,0,364.53
640,acer,Dual,AMD,Dual Core,3.9,4,DDR4,256,0,Windows,64,0,Casual,15.12,1,No,No,4.0,762,388.84
641,MSI,Pulse,Intel,Core i5,8.0,8,LPDDR4,0,512,DOS,32,6,Casual,15.12,0,No,No,4.6,78,1336.94
642,MSI,Pulse,Intel,Core i5,8.0,8,LPDDR4,0,512,DOS,32,4,Casual,15.12,0,No,No,4.6,5,1332.08
643,ASUS,ROG,Intel,Core i7,10.0,16,LPDDR4X,0,512,DOS,32,6,Casual,15.12,0,No,No,3.0,2,1780.6
644,HP,Chromebook,Intel,Dual Core,10.0,4,DDR4,0,512,DOS,32,0,Casual,15.12,0,No,No,4.6,23,750.52
653,MSI,GF65,Intel,Hexa Core,11.0,16,DDR4,512,0,Windows,64,6,Casual,15.6,2,No,No,4.5,298,935.82
654,MSI,GF63,Intel,Hexa Core,11.0,8,DDR4,256,1025,Windows,64,4,Casual,15.6,2,No,No,4.4,2582,680.56
655,APPLE,MacBook,M1,M1,10.0,8,DDR4,256,0,Mac,64,0,Casual,13.3,1,No,No,4.7,6725,1045.22
656,APPLE,MacBook,M1,M1,10.0,8,DDR4,256,0,Mac,64,0,Casual,13.3,1,No,No,4.8,640,1373.4
657,APPLE,MacBook,M1,M1,10.0,16,DDR4,256,0,Mac,64,0,Casual,13.3,1,No,No,4.7,45,1276.16
658,APPLE,MacBook,M1,M1,10.0,8,DDR4,256,0,Mac,64,0,Casual,13.3,1,No,No,4.8,640,1373.4
659,APPLE,MacBook,M1,M1,10.0,16,DDR4,256,0,Mac,64,0,Casual,13.3,1,No,No,4.8,640,1616.51
660,APPLE,MacBook,M1,M1,10.0,16,DDR4,256,0,Mac,64,0,Casual,13.3,1,No,No,4.7,45,1276.16
661,APPLE,MacBook,M1,M1,10.0,8,DDR4,256,0,Mac,64,0,Casual,13.3,1,No,No,4.7,6725,1045.22
662,APPLE,MacBook,M1,M1,10.0,16,DDR4,512,0,Mac,64,0,Casual,13.3,1,No,No,4.8,640,1823.14
663,APPLE,MacBook,M1,M1,10.0,8,DDR4,512,0,Mac,64,0,Casual,13.3,1,No,No,4.6,399,1531.42
664,APPLE,MacBook,M1,M1,10.0,8,DDR4,512,0,Mac,64,0,Casual,13.3,1,No,No,4.7,809,1264.01
665,APPLE,MacBook,M1,M1,10.0,8,DDR4,512,0,Mac,64,0,Casual,13.3,1,No,No,4.7,809,1239.7
666,APPLE,MacBook,M1,M1,10.0,8,DDR4,512,0,Mac,64,0,Casual,13.3,1,No,No,4.7,6725,1276.16
667,APPLE,MacBook,M1,M1,10.0,8,DDR4,512,0,Mac,64,0,Casual,13.3,1,No,No,4.6,399,1604.35
668,APPLE,MacBook,M1,M1,10.0,16,DDR4,512,0,Mac,64,0,Casual,13.3,1,No,No,4.7,45,1567.89
669,APPLE,MacBook,M1,M1,10.0,16,DDR4,512,0,Mac,64,0,Casual,14.2,1,No,No,4.8,42,2248.57
670,APPLE,MacBook,M1,M1,10.0,16,DDR4,512,0,Mac,64,0,Casual,16.2,1,No,No,4.8,42,2746.93
671,APPLE,MacBook,M1,M1,10.0,4,DDR4,512,0,Mac,64,0,Casual,16.0,1,No,No,4.7,45,1519.27
672,APPLE,MacBook,M1,M1,10.0,8,DDR4,512,0,Mac,64,0,Casual,13.3,1,No,No,4.7,6725,1276.16
673,APPLE,MacBook,M1,M1,10.0,8,DDR4,1024,0,Mac,64,0,Casual,13.3,1,No,No,4.8,640,1823.14
674,APPLE,MacBook,M1,M1,10.0,16,DDR4,1024,0,Mac,64,0,Casual,13.3,1,No,No,4.8,640,2066.25
675,APPLE,MacBook,M1,M1,10.0,16,DDR4,1024,0,Mac,64,0,Casual,14.2,1,No,No,4.8,42,2746.93
676,APPLE,MacBook,M1,M1,10.0,16,DDR4,1024,0,Mac,64,0,Casual,16.2,1,No,No,4.8,42,2965.72
677,APPLE,MacBook,M1,M1,10.0,32,DDR4,1024,0,Mac,64,0,Casual,16.2,1,No,No,5.0,3,3767.96
678,APPLE,MacBook,M1,M1,10.0,16,DDR4,1024,0,Mac,64,0,Casual,14.2,1,No,No,4.8,42,2746.93
680,acer,Missing,Intel,Genuine Windows,10.0,4,DDR4,128,0,DOS,32,4,Casual,15.12,0,No,No,0.0,0,1417.77
681,acer,Predator,Intel,Genuine Windows,10.0,4,DDR4,0,512,DOS,32,4,Casual,15.12,0,No,No,4.5,3227,1580.15
682,ASUS,ASUS,Intel,Pentium Quad,3.0,4,LPDDR4X,0,512,Windows,64,0,Casual,15.12,0,No,No,0.0,0,559.01
683,iball,CompBook,Intel,Pentium Quad,3.0,4,DDR3,0,512,Windows,64,0,Casual,15.12,0,No,No,3.8,1218,170.05
684,ASUS,Pentium,Intel,Pentium Quad,3.0,4,DDR4,128,0,Windows,32,0,Casual,15.12,0,Yes,No,0.0,0,706.21
685,ASUS,ASUS,Intel,Pentium Quad,3.0,8,LPDDR4X,256,0,Windows,64,0,Casual,13.3,1,Yes,No,0.0,0,765.65
686,HP,Pentium,Intel,Pentium Quad,3.0,8,DDR4,256,0,Windows,64,0,ThinNlight,14.0,1,No,Yes,4.1,77,401.0
687,ASUS,VivoBook,Intel,Pentium Quad,3.0,4,DDR4,256,0,Windows,64,0,ThinNlight,15.12,1,No,Yes,4.3,6,413.15
688,acer,Extensa,Intel,Pentium Quad,3.0,4,DDR4,256,0,Windows,64,0,Casual,15.12,1,No,No,4.2,465,376.69
689,DELL,Inspiron,Intel,Pentium Quad,3.0,4,DDR4,256,0,Windows,64,0,ThinNlight,15.12,1,No,No,4.3,102,437.58
690,ASUS,VivoBook,Intel,Pentium Quad,3.0,4,DDR4,256,0,Windows,64,0,ThinNlight,15.12,1,No,Yes,4.3,7,401.0
691,DELL,Inspiron,Intel,Pentium Quad,3.0,4,DDR4,256,0,Windows,64,0,Casual,15.6,1,No,No,0.0,0,437.46
692,ASUS,Pentium,Intel,Pentium Quad,3.0,4,LPDDR4,0,1025,Windows,64,0,Casual,15.6,0,No,No,0.0,0,340.22
693,ASUS,Pentium,Intel,Pentium Quad,3.0,4,DDR4,0,1025,Windows,64,0,Casual,15.6,1,No,No,3.7,4741,315.91
694,ASUS,Pentium,Intel,Pentium Quad,3.0,4,DDR4,0,1025,Windows,64,0,Casual,15.6,1,No,No,3.8,2736,315.91
695,ASUS,Asus,Intel,Pentium Quad,3.0,4,DDR4,0,1025,Windows,64,0,Casual,15.6,0,No,No,0.0,0,374.13
696,ASUS,VivoBook,Intel,Pentium Silver,2.0,4,DDR4,256,0,Windows,64,0,ThinNlight,14.0,0,No,No,4.0,36,364.53
697,ASUS,EeeBook,Intel,Pentium Silver,2.0,4,DDR4,256,0,Windows,64,0,ThinNlight,15.12,0,No,No,3.8,5,388.84
698,Lenovo,Legion,Intel,Genuine Windows,10.0,4,DDR4,0,512,DOS,32,4,Casual,15.12,0,No,No,4.4,208,946.76
699,HP,Ryzen,AMD,Ryzen 3,7.0,8,DDR4,256,0,Windows,64,0,ThinNlight,15.6,1,No,No,4.3,2214,461.77
700,ASUS,Ryzen,AMD,Ryzen 3,7.0,8,DDR4,256,0,Windows,64,0,ThinNlight,15.6,1,No,No,4.3,2886,437.46
701,DELL,Inspiron,AMD,Ryzen 3,7.0,8,DDR4,256,0,Windows,64,0,ThinNlight,15.6,0,No,No,4.3,34,480.0
702,DELL,Inspiron,AMD,Ryzen 3,7.0,8,DDR4,256,0,Windows,64,0,ThinNlight,14.96,0,No,No,4.2,137,449.62
703,DELL,Ryzen,AMD,Ryzen 3,7.0,8,DDR4,256,0,Windows,64,0,ThinNlight,15.6,1,No,No,4.6,7,486.08
704,ASUS,Ryzen,AMD,Ryzen 3,7.0,4,DDR4,256,0,Windows,64,0,ThinNlight,15.6,1,No,No,4.2,170,409.51
705,DELL,Inspiron,AMD,Ryzen 3,7.0,8,DDR4,256,0,Windows,64,0,ThinNlight,15.6,0,No,No,0.0,0,493.38
706,ASUS,VivoBook,AMD,Ryzen 3,7.0,4,DDR4,256,0,Windows,64,0,Casual,15.12,1,No,No,4.2,39,461.77
707,ASUS,VivoBook,AMD,Ryzen 3,7.0,4,DDR4,256,0,Windows,64,0,ThinNlight,15.12,1,No,Yes,4.3,2886,419.35
708,acer,Aspire,AMD,Ryzen 3,7.0,8,DDR4,512,0,Windows,64,0,Casual,15.6,1,No,No,4.6,11,449.62
709,HP,Ryzen,AMD,Ryzen 3,7.0,8,DDR4,512,0,Windows,64,0,ThinNlight,14.0,0,No,No,4.6,163,528.63
710,HP,Ryzen,AMD,Ryzen 3,7.0,8,DDR4,512,0,Windows,64,0,ThinNlight,15.6,1,No,Yes,4.2,153,504.32
711,acer,Aspire,AMD,Ryzen 3,7.0,4,DDR4,512,0,Windows,64,0,Casual,15.6,0,No,No,0.0,0,425.31
712,HP,15s,AMD,Ryzen 3,7.0,4,DDR4,512,0,Windows,64,0,ThinNlight,15.12,1,No,Yes,4.3,267,540.78
713,DELL,Vostro,AMD,Ryzen 3,7.0,4,DDR4,512,0,Windows,64,0,ThinNlight,15.12,0,No,No,0.0,0,493.38
714,DELL,Inspiron,AMD,Ryzen 3,7.0,8,DDR4,512,0,Windows,64,0,ThinNlight,15.6,0,No,No,3.3,3,511.61
715,DELL,Vostro,AMD,Ryzen 3,7.0,8,DDR4,0,1025,Windows,64,0,ThinNlight,14.0,1,No,Yes,4.1,59,437.46
716,HP,15s,AMD,Ryzen 3,7.0,8,DDR4,0,1025,Windows,64,0,ThinNlight,15.6,1,No,Yes,4.2,7291,480.0
717,DELL,Inspiron,AMD,Ryzen 3,7.0,8,DDR4,0,1025,Windows,64,0,ThinNlight,15.6,0,No,No,4.2,38,454.48
718,DELL,Inspiron,AMD,Ryzen 3,7.0,4,DDR4,0,1025,Windows,64,0,ThinNlight,15.12,1,No,Yes,0.0,0,639.75
719,DELL,Inspiron,AMD,Ryzen 3,7.0,4,DDR4,0,1025,Windows,64,0,Casual,15.12,1,No,Yes,4.1,409,486.08
720,DELL,DELL,AMD,Ryzen 3,7.0,4,DDR4,0,1025,Windows,64,0,Casual,15.12,1,No,No,0.0,0,534.7
721,HP,15q,AMD,Ryzen 3,7.0,4,DDR4,0,1025,Windows,64,0,Casual,15.6,1,No,No,4.0,353,400.11
722,Lenovo,Ryzen,AMD,Ryzen 3,7.0,4,DDR4,0,1025,Windows,64,0,Casual,15.6,0,No,No,3.3,38,425.31
723,DELL,Inspiron,AMD,Ryzen 3,7.0,8,DDR4,0,1025,Windows,64,0,ThinNlight,14.96,0,No,No,3.1,18,486.08
724,HP,15s,AMD,Ryzen 3,7.0,8,DDR4,256,1025,Windows,64,0,Casual,15.6,1,No,Yes,4.3,3524,510.5
725,HP,Chromebook,MediaTek,MediaTek Kompanio,10.0,4,DDR4,0,512,DOS,32,0,Casual,15.12,0,No,No,3.8,4623,279.45
726,HP,Chromebook,MediaTek,MediaTek Kompanio,10.0,4,LPDDR4X,0,512,DOS,32,0,Casual,15.12,0,No,No,3.8,4623,273.37
727,HP,Chromebook,MediaTek,MediaTek Kompanio,10.0,4,LPDDR4X,0,512,DOS,32,0,Casual,15.12,0,No,No,3.8,4623,279.45
728,MICROSOFT,Surface,AMD,Ryzen 5,11.0,4,DDR4,128,0,Windows,64,0,Casual,15.12,0,Yes,No,3.8,9,1215.39
729,DELL,Vostro,AMD,Ryzen 5,11.0,8,DDR4,256,0,Windows,64,0,Casual,14.0,1,No,Yes,4.3,939,510.39
730,DELL,Inspiron,AMD,Ryzen 5,11.0,8,DDR4,256,0,Windows,64,0,ThinNlight,15.6,1,No,No,4.2,14,540.78
731,DELL,Inspiron,AMD,Ryzen 5,11.0,8,DDR4,256,0,Windows,64,0,Casual,15.6,1,No,Yes,4.4,649,510.39
732,DELL,Vostro,AMD,Ryzen 5,11.0,8,DDR4,256,0,Windows,64,0,ThinNlight,14.0,1,No,Yes,4.3,8,540.78
733,MSI,Modern,AMD,Ryzen 5,11.0,4,DDR4,256,0,Windows,64,0,Casual,15.12,1,No,No,0.0,0,607.63
734,DELL,Inspiron,AMD,Ryzen 5,11.0,4,DDR4,256,0,Windows,64,0,ThinNlight,15.12,1,No,No,4.0,276,539.56
735,HP,Pavilion,AMD,Ryzen 5,11.0,8,DDR4,512,0,Windows,64,4,Casual,15.6,1,No,No,4.5,4740,704.87
736,Lenovo,IdeaPad,AMD,Ryzen 5,11.0,8,DDR4,512,0,Windows,64,4,Gaming,15.6,1,No,Yes,4.5,162,692.72
737,Lenovo,IdeaPad,AMD,Ryzen 5,11.0,8,DDR4,512,0,Windows,64,0,ThinNlight,15.6,1,No,No,4.4,219,595.48
738,HP,Ryzen,AMD,Ryzen 5,11.0,8,DDR4,512,0,Windows,64,0,ThinNlight,14.0,1,No,Yes,4.5,193,607.39
739,MSI,Modern,AMD,Ryzen 5,11.0,8,DDR4,512,0,Windows,64,0,Casual,14.0,0,No,No,4.6,562,583.32
740,HP,Ryzen,AMD,Ryzen 5,11.0,8,DDR4,512,0,Windows,64,0,ThinNlight,15.6,1,No,Yes,4.4,45,595.48
741,acer,Swift,AMD,Ryzen 5,11.0,8,LPDDR4X,512,0,Windows,64,0,ThinNlight,14.0,1,No,No,4.9,7,656.25
742,Lenovo,IdeaPad,AMD,Ryzen 5,11.0,8,DDR4,512,0,Windows,64,0,Casual,15.6,1,No,Yes,4.2,39,644.1
743,acer,Aspire,AMD,Ryzen 5,11.0,8,DDR4,512,0,Windows,64,0,Casual,15.6,1,No,No,0.0,0,534.7
744,Lenovo,Ideapad,AMD,Ryzen 5,11.0,8,DDR4,512,0,Windows,64,4,Gaming,15.6,0,No,No,4.5,92,723.11
745,MSI,Bravo,AMD,Ryzen 5,11.0,8,DDR4,512,0,Windows,64,4,Casual,15.6,0,No,No,4.5,469,789.96
746,DELL,Vostro,AMD,Ryzen 5,11.0,8,DDR4,512,0,Windows,64,0,ThinNlight,14.0,0,No,No,2.5,2,577.25
747,HP,HP,AMD,Ryzen 5,11.0,8,DDR4,512,0,Windows,64,4,Casual,15.6,1,No,No,4.4,1978,729.18
748,Lenovo,Legion,AMD,Ryzen 5,11.0,8,DDR4,512,0,Windows,64,4,Casual,15.6,0,No,No,4.3,9,850.74
749,HP,15-ec1105AX,AMD,Ryzen 5,11.0,8,DDR4,512,0,Windows,64,4,Casual,15.6,1,No,No,4.5,1049,717.03
750,DELL,Vostro,AMD,Ryzen 5,11.0,8,DDR4,512,0,Windows,64,0,ThinNlight,14.0,1,No,No,4.6,74,723.11
751,HP,Pavilion,AMD,Ryzen 5,11.0,16,DDR4,512,0,Windows,64,0,ThinNlight,15.6,1,No,Yes,4.4,196,820.47
752,HP,Ryzen,AMD,Ryzen 5,11.0,8,DDR4,512,0,Windows,32,0,Casual,15.6,0,No,No,4.6,17,595.48
753,ASUS,VivoBook,AMD,Ryzen 5,11.0,8,DDR4,512,0,Windows,64,0,Casual,14.0,1,Yes,Yes,4.4,172,759.09
754,ASUS,VivoBook,AMD,Ryzen 5,11.0,8,DDR4,512,0,Windows,64,0,Casual,14.0,1,No,No,4.4,324,717.03
755,ASUS,APU,AMD,Quad,10.0,4,DDR4,0,512,DOS,32,0,Casual,15.12,0,No,No,4.0,2887,242.98
756,HP,Pavilion,AMD,Ryzen 5,11.0,8,DDR4,512,0,Windows,64,0,ThinNlight,15.6,1,No,Yes,4.5,86,704.98
757,ASUS,VivoBook,AMD,Ryzen 5,11.0,16,DDR4,512,0,Windows,64,0,Casual,15.6,0,No,No,4.8,4,692.72
758,HP,Pavilion,AMD,Ryzen 5,11.0,8,DDR4,512,0,Windows,64,4,Casual,15.6,1,No,Yes,4.7,16,887.2
759,HP,Pavilion,AMD,Ryzen 5,11.0,16,DDR4,512,0,Windows,64,0,Casual,13.3,1,No,Yes,4.4,104,802.11
